,01,02,03,04,05,06,07,League,Points
0010201321327,RB,WR,RB,QB,NaN,RB,,201321327,-0.27440303159945234
0011201321327,QB,RB,WR,NaN,NaN,NaN,,201321327,0.5719484875506657
0012201321327,RB,WR,QB,RB,WR,PK,,201321327,0.5587242450639451
0001201421327,RB,WR,NaN,TE,WR,WR,,201421327,
0002201421327,WR,WR,NaN,WR,NaN,WR,,201421327,
0003201421327,RB,WR,RB,WR,WR,NaN,,201421327,
0004201421327,RB,WR,WR,NaN,RB,WR,,201421327,
0005201421327,RB,RB,WR,WR,NaN,NaN,,201421327,
0006201421327,RB,WR,NaN,NaN,NaN,WR,,201421327,
0007201421327,RB,RB,NaN,QB,WR,WR,,201421327,
0008201421327,WR,WR,WR,NaN,NaN,WR,,201421327,
0009201421327,TE,NaN,NaN,RB,WR,QB,,201421327,
0010201421327,WR,RB,RB,WR,NaN,WR,,201421327,
0011201421327,WR,WR,WR,QB,NaN,TE,,201421327,
0012201421327,WR,RB,TE,RB,RB,RB,,201421327,
0001201021478,QB,NaN,WR,NaN,WR,QB,,201021478,0.6781086736798972
0002201021478,RB,QB,NaN,NaN,NaN,NaN,,201021478,0.39564993058505493
0003201021478,RB,QB,NaN,RB,WR,QB,,201021478,0.8103381342953749
0004201021478,QB,NaN,QB,TE,TE,NaN,,201021478,-0.023884379011696228
0005201021478,NaN,NaN,NaN,NaN,NaN,NaN,,201021478,-2.8429334032327698
0006201021478,QB,NaN,NaN,WR,RB,QB,,201021478,0.1540369371044177
0007201021478,NaN,NaN,NaN,QB,RB,NaN,,201021478,0.7722615880448447
0008201021478,NaN,NaN,NaN,NaN,RB,NaN,,201021478,0.07788384460335726
0009201021478,NaN,NaN,NaN,NaN,NaN,NaN,,201021478,-0.10488357739918779
0010201021478,NaN,RB,NaN,QB,NaN,NaN,,201021478,0.08342225133070712
0001201121478,RB,NaN,RB,NaN,NaN,QB,,201121478,-0.2140577062439596
0002201121478,NaN,RB,NaN,NaN,NaN,TE,,201121478,-0.865537681769054
0003201121478,NaN,RB,NaN,QB,NaN,TE,,201121478,0.449831411672089
0004201121478,NaN,NaN,NaN,NaN,NaN,NaN,,201121478,-2.1436793480373346
0005201121478,RB,WR,QB,TE,NaN,WR,,201121478,0.27610341819873047
0006201121478,NaN,RB,WR,NaN,NaN,NaN,,201121478,0.66078683231831
0007201121478,NaN,NaN,NaN,TE,QB,NaN,,201121478,-0.9461971073102562
0008201121478,WR,NaN,NaN,NaN,WR,QB,,201121478,1.411539946971038
0009201121478,NaN,NaN,QB,WR,RB,NaN,,201121478,1.070288531219798
0010201121478,QB,NaN,WR,RB,WR,NaN,,201121478,-0.36296741493540974
0011201121478,RB,NaN,WR,NaN,NaN,QB,,201121478,-0.5366954084087683
0012201121478,RB,QB,RB,WR,NaN,WR,,201121478,1.200584526324817
0001201521630,RB,WR,WR,RB,RB,QB,,201521630,2.7084825756492177
0002201521630,RB,WR,RB,WR,RB,TE,,201521630,-0.436852028330519
0003201521630,RB,RB,QB,TE,WR,WR,,201521630,-0.436852028330519
0004201521630,RB,RB,RB,RB,WR,WR,,201521630,-0.436852028330519
0005201521630,RB,RB,RB,WR,WR,WR,,201521630,-0.436852028330519
0006201521630,WR,RB,RB,RB,RB,WR,,201521630,-0.436852028330519
0007201521630,WR,WR,WR,RB,RB,RB,,201521630,-0.436852028330519
0008201521630,TE,WR,QB,RB,RB,WR,,201521630,-0.436852028330519
0009201521630,RB,NaN,WR,NaN,WR,WR,,201521630,-0.436852028330519
0010201521630,RB,WR,RB,WR,WR,RB,,201521630,-0.436852028330519
0011201521630,WR,WR,RB,WR,WR,NaN,,201521630,-0.436852028330519
0012201521630,WR,WR,TE,NaN,RB,RB,,201521630,1.660037707655972
0001201621630,WR,RB,TE,QB,WR,WR,,201621630,0.15748404027850946
0002201621630,QB,WR,RB,WR,RB,TE,,201621630,-1.217436502991344
0003201621630,WR,WR,TE,WR,RB,RB,,201621630,-0.04620789205776513
0004201621630,WR,QB,WR,RB,WR,NaN,,201621630,0.7119787449717013
0005201621630,WR,RB,RB,WR,WR,QB,,201621630,1.594643785095558
0006201621630,WR,QB,RB,TE,WR,RB,,201621630,-1.2004621752966544
0001201222405,QB,RB,NaN,NaN,RB,WR,,201222405,-0.3495633186072457
0002201222405,WR,WR,WR,NaN,RB,WR,,201222405,-0.848939488046168
0003201222405,NaN,RB,WR,QB,WR,WR,,201222405,1.6479413591484435
0004201222405,QB,NaN,NaN,NaN,NaN,NaN,,201222405,-0.848939488046168
0005201222405,RB,NaN,RB,RB,WR,NaN,,201222405,-0.3495633186072457
0006201222405,RB,NaN,NaN,WR,RB,QB,,201222405,-0.3495633186072457
0007201222405,RB,NaN,WR,QB,NaN,WR,,201222405,1.6479413591484435
0008201222405,QB,RB,NaN,NaN,NaN,NaN,,201222405,1.1485651897095213
0009201222405,QB,WR,QB,TE,TE,WR,,201222405,-0.848939488046168
0010201222405,QB,RB,NaN,WR,NaN,NaN,,201222405,-0.848939488046168
0001201522405,RB,WR,WR,RB,NaN,NaN,,201522405,0.6684738802835464
0002201522405,WR,RB,WR,RB,RB,QB,,201522405,0.6747432718923018
0003201522405,RB,RB,WR,RB,WR,NaN,,201522405,0.050938806821137765
0004201522405,WR,WR,RB,RB,RB,WR,,201522405,-2.155887039460769
0005201522405,RB,WR,NaN,WR,WR,RB,,201522405,0.6057799641959921
0006201522405,RB,RB,WR,WR,TE,WR,,201522405,-0.07758372115834829
0007201522405,RB,WR,WR,RB,TE,RB,,201522405,0.6653391844791686
0008201522405,WR,TE,RB,WR,RB,WR,,201522405,-0.021159196679549533
0009201522405,RB,WR,WR,WR,RB,WR,,201522405,0.6747432718923018
0010201522405,RB,QB,TE,NaN,WR,RB,,201522405,-2.146482952047636
0011201522405,WR,WR,RB,TE,QB,WR,,201522405,0.5838370935653482
0012201522405,WR,RB,RB,WR,RB,WR,,201522405,0.4772574362165061
0001201122563,QB,NaN,NaN,NaN,TE,NaN,,201122563,0.655860780951477
0002201122563,NaN,RB,NaN,WR,NaN,NaN,,201122563,-1.717390219330707
0003201122563,NaN,RB,NaN,QB,WR,NaN,,201122563,0.22457721563915245
0004201122563,RB,NaN,NaN,NaN,NaN,NaN,,201122563,0.5581667136707847
0005201122563,NaN,QB,WR,WR,NaN,NaN,,201122563,-1.7197730014595043
0006201122563,QB,NaN,RB,WR,TE,NaN,,201122563,0.4151997859429423
0007201122563,NaN,QB,NaN,NaN,NaN,NaN,,201122563,-1.717390219330707
0008201122563,RB,RB,NaN,QB,TE,NaN,,201122563,0.6582435630802744
0009201122563,RB,NaN,NaN,NaN,WR,NaN,,201122563,0.6606263452090718
0010201122563,WR,NaN,RB,NaN,TE,NaN,,201122563,0.6606263452090718
0011201122563,NaN,WR,QB,NaN,RB,NaN,,201122563,0.6606263452090718
0012201122563,RB,QB,NaN,NaN,RB,NaN,,201122563,0.6606263452090718
0001200822722,RB,QB,TE,NaN,NaN,NaN,,200822722,0.06771194181012204
0002200822722,NaN,NaN,QB,NaN,NaN,NaN,,200822722,0.5014006979436668
0003200822722,NaN,WR,QB,WR,NaN,RB,,200822722,0.5362951955636073
0004200822722,NaN,QB,RB,NaN,TE,NaN,,200822722,1.0148483057799325
0005200822722,NaN,TE,QB,NaN,NaN,NaN,,200822722,0.875270315300171
0006200822722,NaN,WR,NaN,NaN,NaN,NaN,,200822722,-1.3330528912189135
0007200822722,NaN,NaN,QB,NaN,NaN,PK,,200822722,-1.3679473888388538
0008200822722,NaN,NaN,NaN,NaN,NaN,NaN,,200822722,0.29701864045544457
0009200822722,NaN,NaN,WR,NaN,NaN,NaN,,200822722,0.7705868224403498
0010200822722,QB,NaN,RB,NaN,NaN,NaN,,200822722,-1.4925705946243553
0011200822722,NaN,QB,RB,NaN,NaN,NaN,,200822722,1.3089590714337158
0012200822722,NaN,NaN,NaN,NaN,NaN,NaN,,200822722,-1.1785201160448917
0001201222722,NaN,RB,NaN,WR,QB,NaN,,201222722,2.0
0002201222722,NaN,TE,NaN,NaN,WR,NaN,,201222722,-0.4999999999999999
0003201222722,RB,QB,NaN,WR,NaN,NaN,,201222722,-0.4999999999999999
0004201222722,RB,NaN,RB,NaN,NaN,WR,,201222722,-0.4999999999999999
0005201222722,RB,NaN,NaN,WR,NaN,NaN,,201222722,-0.4999999999999999
0006201222722,QB,RB,RB,WR,NaN,NaN,,201222722,-0.4999999999999999
0007201222722,WR,WR,RB,NaN,NaN,NaN,,201222722,-0.4999999999999999
0008201222722,QB,RB,WR,WR,RB,NaN,,201222722,-0.4999999999999999
0009201222722,QB,WR,NaN,RB,WR,NaN,,201222722,2.0
0010201222722,QB,TE,WR,RB,NaN,NaN,,201222722,-0.4999999999999999
0001201422722,RB,WR,WR,NaN,QB,TE,,201422722,0.8191970565088275
0002201422722,RB,NaN,RB,TE,QB,PK,,201422722,0.46302442324412
0003201422722,NaN,QB,WR,RB,NaN,NaN,,201422722,-0.922091372785298
0004201422722,RB,RB,NaN,WR,WR,WR,,201422722,-1.495925059711771
0005201422722,RB,TE,WR,WR,WR,WR,,201422722,1.3138812693764768
0006201422722,RB,WR,QB,RB,WR,TE,,201422722,1.5579254810578504
0007201422722,RB,QB,NaN,WR,RB,WR,,201422722,-0.23612926427549094
0008201422722,RB,NaN,WR,TE,QB,RB,,201422722,-1.3310303220892212
0009201422722,NaN,RB,TE,WR,WR,NaN,,201422722,0.04089389493039264
0010201422722,RB,WR,RB,QB,RB,WR,,201422722,-0.209746106255883
0001201522722,RB,RB,NaN,RB,WR,WR,,201522722,-0.4472135954999579
0002201522722,TE,RB,WR,RB,WR,WR,,201522722,-0.4472135954999579
0003201522722,QB,QB,QB,NaN,QB,QB,,201522722,-0.4472135954999579
0004201522722,RB,NaN,WR,RB,QB,NaN,,201522722,-0.4472135954999579
0005201522722,WR,WR,RB,WR,RB,WR,,201522722,-0.4472135954999579
0006201522722,WR,WR,WR,WR,RB,RB,,201522722,-0.4472135954999579
0007201522722,RB,WR,TE,WR,WR,NaN,,201522722,-0.4472135954999579
0008201522722,RB,QB,RB,RB,WR,RB,,201522722,2.23606797749979
0009201522722,RB,WR,RB,WR,TE,RB,,201522722,2.23606797749979
0010201522722,WR,RB,WR,RB,RB,WR,,201522722,-0.4472135954999579
0011201522722,RB,WR,WR,RB,WR,WR,,201522722,-0.4472135954999579
0012201522722,RB,WR,RB,RB,TE,QB,,201522722,-0.4472135954999579
0001201422882,NaN,NaN,WR,RB,WR,NaN,,201422882,-0.37267799624996495
0002201422882,WR,NaN,QB,TE,RB,NaN,,201422882,-0.37267799624996495
0003201422882,QB,WR,WR,RB,RB,TE,,201422882,-0.4658474953124562
0004201422882,TE,RB,WR,NaN,NaN,QB,,201422882,-0.4192627457812106
0005201422882,WR,RB,WR,RB,RB,NaN,,201422882,-0.4658474953124562
0006201422882,QB,WR,RB,TE,NaN,WR,,201422882,-0.5590169943749475
0007201422882,RB,RB,RB,TE,WR,WR,,201422882,0.8385254915624212
0008201422882,RB,WR,QB,NaN,NaN,TE,,201422882,-0.6987712429686843
0009201422882,RB,WR,NaN,QB,WR,RB,,201422882,-0.2329237476562281
0010201422882,RB,WR,NaN,QB,WR,NaN,,201422882,2.7485002223434916
0001201023043,NaN,NaN,NaN,TE,NaN,WR,,201023043,-0.6399612222480187
0002201023043,NaN,QB,RB,TE,NaN,NaN,,201023043,0.6671936146841047
0003201023043,NaN,NaN,WR,NaN,NaN,NaN,,201023043,0.6345147437608015
0004201023043,RB,NaN,NaN,QB,RB,NaN,,201023043,1.124697807610348
0005201023043,QB,RB,NaN,NaN,RB,TE,,201023043,-0.6563006577096702
0006201023043,NaN,WR,NaN,NaN,RB,NaN,,201023043,2.578907563697335
0007201023043,RB,NaN,NaN,QB,WR,NaN,,201023043,-0.6889795286329733
0008201023043,NaN,RB,NaN,NaN,NaN,WR,,201023043,-0.3295119484766394
0009201023043,QB,NaN,WR,RB,TE,WR,,201023043,-0.6889795286329733
0010201023043,RB,WR,NaN,QB,NaN,NaN,,201023043,-0.6236217867863671
0011201023043,QB,NaN,NaN,NaN,NaN,NaN,,201023043,-0.6889795286329733
0012201023043,NaN,WR,NaN,NaN,NaN,NaN,,201023043,-0.6889795286329733
0001201223043,NaN,WR,NaN,NaN,NaN,NaN,,201223043,1.3167061829552724
0002201223043,RB,QB,RB,NaN,NaN,NaN,,201223043,1.4317183001492857
0003201223043,RB,NaN,NaN,WR,WR,TE,,201223043,-1.4216775597593339
0004201223043,RB,WR,NaN,WR,QB,NaN,,201223043,-0.33727759764434984
0005201223043,TE,NaN,NaN,QB,NaN,WR,,201223043,0.7306920620143466
0006201223043,NaN,NaN,NaN,QB,QB,NaN,,201223043,-1.3559563499341833
0007201223043,RB,NaN,WR,TE,LB,NaN,,201223043,-0.9506755560124216
0008201223043,NaN,NaN,TE,NaN,WR,NaN,,201223043,-1.0054432308667138
0009201223043,RB,WR,RB,WR,NaN,NaN,,201223043,0.09538703370455795
0010201223043,NaN,WR,NaN,NaN,WR,NaN,,201223043,0.2487365232965759
0011201223043,NaN,WR,NaN,WR,NaN,LB,,201223043,1.3112294154698432
0012201223043,RB,RB,WR,NaN,WR,LB,,201223043,-0.06343922337288921
0001201423043,WR,WR,WR,WR,QB,NaN,,201423043,
0002201423043,WR,WR,WR,WR,NaN,NaN,,201423043,
0003201423043,RB,NaN,WR,RB,NaN,RB,,201423043,
0004201423043,WR,WR,TE,RB,QB,WR,,201423043,
0005201423043,RB,RB,NaN,NaN,NaN,TE,,201423043,
0006201423043,RB,NaN,NaN,NaN,WR,WR,,201423043,
0007201423043,WR,RB,TE,QB,WR,WR,,201423043,
0008201423043,RB,RB,QB,WR,NaN,TE,,201423043,
0009201423043,WR,RB,QB,RB,WR,WR,,201423043,
0010201423043,TE,WR,NaN,WR,WR,RB,,201423043,
0011201423043,RB,WR,NaN,WR,WR,NaN,,201423043,
0012201423043,WR,RB,RB,WR,QB,TE,,201423043,
0001201623043,WR,RB,RB,WR,QB,TE,,201623043,-0.4493416146482115
0002201623043,WR,TE,RB,WR,WR,RB,,201623043,2.1746731221086213
0003201623043,WR,WR,RB,WR,RB,QB,,201623043,-0.4493416146482115
0004201623043,RB,WR,RB,WR,WR,WR,,201623043,-0.4461040887546188
0005201623043,RB,WR,WR,QB,RB,TE,,201623043,-0.4444853258078225
0006201623043,QB,WR,WR,RB,PK,TE,,201623043,2.296080343118345
0007201623043,RB,RB,WR,WR,WR,WR,,201623043,-0.4493416146482115
0008201623043,WR,WR,RB,TE,WR,RB,,201623043,-0.4477228517014152
0009201623043,WR,WR,RB,WR,TE,NaN,,201623043,-0.4428665628610262
0010201623043,WR,QB,TE,RB,WR,WR,,201623043,-0.4493416146482115
0011201623043,RB,RB,QB,WR,WR,TE,,201623043,-0.4461040887546188
0012201623043,QB,WR,QB,RB,WR,WR,,201623043,-0.4461040887546188
0001201723043,RB,WR,RB,WR,WR,TE,,201723043,-0.5769135672229684
0002201723043,WR,TE,RB,RB,WR,WR,,201723043,1.5468203377643248
0003201723043,WR,RB,TE,QB,RB,WR,,201723043,-0.5755478219464493
0004201723043,RB,WR,RB,WR,WR,WR,,201723043,-0.5782793124994876
0005201723043,WR,RB,QB,RB,WR,RB,,201723043,-0.5755478219464493
0006201723043,WR,RB,WR,WR,TE,WR,,201723043,1.8158721572385994
0007201723043,RB,TE,RB,WR,WR,WR,,201723043,-0.5782793124994876
0008201723043,RB,QB,WR,WR,WR,RB,,201723043,-0.5782793124994876
0009201723043,WR,WR,RB,RB,WR,RB,,201723043,1.822700883621195
0010201723043,WR,WR,TE,RB,RB,TE,,201723043,-0.5659876050108151
0011201723043,WR,WR,WR,QB,WR,TE,,201723043,-0.5782793124994876
0012201723043,RB,WR,QB,RB,WR,WR,,201723043,-0.5782793124994876
0001201423205,RB,WR,RB,WR,NaN,QB,,201423205,-0.7377371622246687
0002201423205,QB,NaN,NaN,WR,NaN,WR,,201423205,0.1301889109808238
0003201423205,NaN,WR,RB,RB,NaN,WR,,201423205,-0.30377412562192246
0004201423205,WR,WR,NaN,TE,NaN,RB,,201423205,0.56415194758357
0005201423205,RB,WR,TE,WR,WR,NaN,,201423205,-0.30377412562192246
0006201423205,RB,WR,RB,NaN,RB,QB,,201423205,-0.7377371622246687
0007201423205,WR,RB,WR,WR,RB,NaN,,201423205,-0.30377412562192246
0008201423205,WR,WR,RB,RB,QB,WR,,201423205,0.56415194758357
0009201423205,RB,QB,WR,RB,NaN,TE,,201423205,-0.30377412562192246
0010201423205,RB,RB,RB,TE,NaN,NaN,,201423205,-0.7377371622246687
0011201423205,RB,QB,TE,WR,NaN,NaN,,201423205,-0.30377412562192246
0012201423205,WR,WR,QB,RB,WR,WR,,201423205,0.1301889109808238
0013201423205,RB,RB,WR,QB,WR,NaN,,201423205,-0.7377371622246687
0014201423205,TE,QB,WR,NaN,RB,NaN,,201423205,-0.7377371622246687
0015201423205,NaN,WR,RB,WR,WR,NaN,,201423205,2.3000040939945547
0016201423205,RB,RB,WR,WR,NaN,RB,,201423205,3.1679301672000473
0017201423205,NaN,WR,WR,QB,RB,NaN,,201423205,-0.30377412562192246
0018201423205,TE,WR,NaN,RB,WR,NaN,,201423205,-0.30377412562192246
0019201423205,RB,WR,WR,QB,WR,NaN,,201423205,-0.7377371622246687
0020201423205,RB,WR,RB,WR,RB,RB,,201423205,-0.30377412562192246
0001201523697,RB,RB,WR,WR,WR,QB,,201523697,-0.5319951765989315
0002201523697,RB,WR,RB,WR,WR,RB,,201523697,-0.1063990353197863
0003201523697,RB,WR,RB,WR,RB,WR,,201523697,-0.5319951765989315
0004201523697,RB,WR,WR,RB,RB,WR,,201523697,-0.5319951765989315
0005201523697,NaN,WR,TE,WR,WR,QB,,201523697,-0.5319951765989315
0006201523697,WR,NaN,RB,RB,NaN,RB,,201523697,-0.5319951765989315
0007201523697,RB,RB,RB,WR,RB,WR,,201523697,1.1703893885176493
0008201523697,WR,RB,QB,TE,RB,NaN,,201523697,0.3191971059593589
0009201523697,TE,WR,NaN,WR,WR,WR,,201523697,-0.5319951765989315
0010201523697,RB,RB,RB,WR,WR,WR,,201523697,2.8727739536342303
0011201523697,RB,WR,RB,WR,WR,NaN,,201523697,-0.5319951765989315
0012201523697,WR,WR,RB,QB,RB,WR,,201523697,-0.5319951765989315
0001201123863,RB,NaN,NaN,NaN,WR,NaN,,201123863,-0.4983053668597098
0002201123863,QB,NaN,NaN,NaN,NaN,NaN,,201123863,-0.5033745974483131
0003201123863,RB,NaN,NaN,WR,NaN,NaN,,201123863,-0.5016848539187787
0004201123863,NaN,WR,TE,NaN,NaN,NaN,,201123863,-0.5033745974483131
0005201123863,NaN,TE,RB,QB,NaN,RB,,201123863,1.9974458262626753
0006201123863,RB,NaN,NaN,TE,WR,NaN,,201123863,2.0025150568512786
0007201123863,NaN,NaN,NaN,NaN,NaN,QB,,201123863,-0.5016848539187787
0008201123863,NaN,NaN,WR,NaN,TE,NaN,,201123863,-0.5033745974483131
0009201123863,WR,NaN,NaN,TE,QB,WR,,201123863,-0.48816690568250304
0010201123863,WR,QB,NaN,WR,NaN,NaN,,201123863,-0.4999951103892442
0001201223863,RB,RB,QB,RB,NaN,QB,,201223863,-0.0881822343496539
0002201223863,QB,RB,NaN,QB,NaN,NaN,,201223863,-0.06834123162098166
0003201223863,NaN,RB,WR,QB,WR,NaN,,201223863,1.8694633682126738
0004201223863,NaN,NaN,NaN,NaN,WR,TE,,201223863,-0.27997859406015224
0005201223863,QB,TE,NaN,NaN,NaN,NaN,,201223863,-0.597434637718908
0006201223863,WR,RB,WR,NaN,QB,TE,,201223863,-0.7098669865147175
0007201223863,QB,RB,NaN,NaN,NaN,NaN,,201223863,0.35493349325735946
0008201223863,QB,WR,RB,QB,NaN,WR,,201223863,1.062595923913336
0009201223863,RB,NaN,WR,NaN,QB,WR,,201223863,-2.231010529046256
0010201223863,NaN,TE,RB,WR,WR,QB,,201223863,0.6327075314587708
0011201223863,QB,RB,WR,NaN,NaN,NaN,,201223863,-0.6503439783287007
0012201223863,RB,NaN,NaN,WR,QB,RB,,201223863,0.7054578747972358
0001200924030,NaN,RB,NaN,NaN,NaN,NaN,,200924030,-0.4999999999999999
0002200924030,NaN,NaN,NaN,NaN,NaN,NaN,,200924030,-0.4999999999999999
0003200924030,NaN,WR,NaN,NaN,NaN,QB,,200924030,-0.4999999999999999
0004200924030,QB,NaN,WR,NaN,NaN,NaN,,200924030,2.0
0005200924030,NaN,QB,NaN,NaN,NaN,NaN,,200924030,-0.4999999999999999
0006200924030,NaN,QB,WR,NaN,NaN,NaN,,200924030,-0.4999999999999999
0007200924030,NaN,QB,RB,NaN,NaN,NaN,,200924030,-0.4999999999999999
0008200924030,RB,NaN,NaN,NaN,NaN,NaN,,200924030,-0.4999999999999999
0009200924030,QB,NaN,NaN,TE,NaN,NaN,,200924030,-0.4999999999999999
0010200924030,NaN,NaN,WR,TE,NaN,NaN,,200924030,2.0
0001201124030,QB,RB,WR,NaN,NaN,NaN,,201124030,-0.7671992600910911
0002201124030,NaN,NaN,TE,QB,NaN,NaN,,201124030,0.8574579965723961
0003201124030,RB,RB,QB,TE,NaN,WR,,201124030,-0.7671992600910911
0004201124030,RB,RB,WR,NaN,QB,TE,,201124030,0.8574579965723961
0005201124030,WR,NaN,NaN,RB,NaN,WR,,201124030,2.4821152532358832
0006201124030,NaN,QB,TE,NaN,NaN,NaN,,201124030,-0.7671992600910911
0007201124030,NaN,NaN,NaN,RB,RB,NaN,,201124030,0.8574579965723961
0008201124030,RB,WR,NaN,NaN,NaN,NaN,,201124030,-0.225646841203262
0009201124030,NaN,WR,NaN,NaN,TE,NaN,,201124030,-0.7671992600910911
0010201124030,QB,NaN,WR,RB,NaN,RB,,201124030,-0.7671992600910911
0011201124030,RB,QB,NaN,NaN,NaN,WR,,201124030,-0.225646841203262
0012201124030,NaN,NaN,NaN,QB,WR,NaN,,201124030,-0.7671992600910911
0001201324030,RB,WR,NaN,WR,RB,NaN,,201324030,1.6620577973053163
0002201324030,RB,TE,WR,QB,NaN,NaN,,201324030,-0.37976953173149963
0003201324030,RB,WR,WR,RB,RB,NaN,,201324030,1.285523099745295
0004201324030,WR,NaN,RB,TE,WR,QB,,201324030,-0.8882854634878169
0005201324030,RB,NaN,WR,WR,RB,WR,,201324030,0.703252948879283
0006201324030,RB,NaN,NaN,TE,WR,QB,,201324030,0.8352341830755791
0007201324030,RB,NaN,RB,WR,TE,QB,,201324030,-2.0567075662256147
0008201324030,NaN,QB,RB,NaN,WR,NaN,,201324030,-0.8300584484012157
0009201324030,NaN,QB,WR,NaN,WR,NaN,,201324030,-0.27884270558139085
0010201324030,NaN,RB,NaN,NaN,NaN,QB,,201324030,-0.37588773072572623
0011201324030,RB,WR,WR,QB,NaN,NaN,,201324030,-0.205088486471696
0012201324030,RB,RB,WR,NaN,RB,QB,,201324030,0.5285719036194794
0001200924198,WR,NaN,NaN,NaN,RB,QB,,200924198,0.6933302235559615
0002200924198,NaN,NaN,QB,NaN,WR,NaN,,200924198,-0.6521948418713027
0003200924198,NaN,NaN,WR,NaN,NaN,NaN,,200924198,0.9958743211076541
0004200924198,NaN,NaN,WR,WR,QB,NaN,,200924198,0.2474757640060988
0005200924198,NaN,QB,NaN,NaN,NaN,NaN,,200924198,1.0993762492174437
0006200924198,QB,NaN,NaN,NaN,NaN,NaN,,200924198,-0.9547389394229954
0007200924198,RB,NaN,NaN,NaN,NaN,QB,,200924198,0.008625160675815194
0008200924198,RB,NaN,RB,QB,NaN,TE,,200924198,0.5579815483354674
0009200924198,RB,NaN,NaN,NaN,QB,NaN,,200924198,0.08028034167490028
0010200924198,NaN,NaN,NaN,NaN,NaN,RB,,200924198,-2.467459427181458
0011200924198,RB,QB,NaN,TE,NaN,WR,,200924198,1.0436444417737107
0012200924198,RB,NaN,NaN,TE,NaN,WR,,200924198,-0.6521948418713027
0001201624198,WR,RB,RB,TE,TE,WR,,201624198,-0.5716160461900016
0002201624198,WR,WR,WR,WR,WR,WR,,201624198,-0.5716160461900016
0003201624198,WR,RB,WR,RB,QB,RB,,201624198,-0.5716160461900016
0004201624198,WR,WR,RB,WR,RB,RB,,201624198,-0.5716160461900016
0005201624198,WR,RB,WR,TE,WR,WR,,201624198,0.6213217893369581
0006201624198,RB,WR,WR,RB,WR,RB,,201624198,-0.5716160461900016
0007201624198,WR,WR,RB,WR,RB,TE,,201624198,-0.5716160461900016
0008201624198,RB,WR,RB,QB,WR,WR,,201624198,-0.5716160461900016
0009201624198,RB,WR,TE,WR,WR,RB,,201624198,2.112494083745658
0010201624198,WR,RB,WR,RB,WR,RB,,201624198,-0.2733815873082617
0011201624198,RB,WR,WR,WR,WR,RB,,201624198,2.112494083745658
0012201624198,TE,RB,WR,WR,WR,RB,,201624198,-0.5716160461900016
0001201124367,QB,NaN,WR,NaN,TE,NaN,,201124367,-0.24065648165643624
0002201124367,NaN,WR,WR,QB,RB,NaN,,201124367,-0.15302246872832231
0003201124367,QB,WR,NaN,WR,NaN,NaN,,201124367,2.5568908541256623
0004201124367,RB,NaN,RB,NaN,NaN,NaN,,201124367,-0.7597194813075726
0005201124367,NaN,NaN,NaN,NaN,NaN,WR,,201124367,-0.2541386374915307
0006201124367,RB,QB,RB,NaN,NaN,WR,,201124367,0.5278264009439474
0007201124367,NaN,WR,NaN,NaN,NaN,NaN,,201124367,0.4199691542631918
0008201124367,RB,NaN,NaN,NaN,RB,TE,,201124367,-0.8945410396585171
0009201124367,NaN,RB,RB,TE,QB,NaN,,201124367,-1.2181127797007838
0010201124367,QB,RB,NaN,NaN,NaN,NaN,,201124367,0.01550447921035831
0001201524367,RB,WR,RB,TE,RB,WR,,201524367,1.1435437497937313
0002201524367,TE,RB,RB,WR,RB,NaN,,201524367,1.8162165437900437
0003201524367,WR,NaN,WR,WR,NaN,WR,,201524367,-0.874474632195206
0004201524367,WR,WR,NaN,RB,RB,WR,,201524367,-0.874474632195206
0005201524367,RB,WR,RB,WR,RB,WR,,201524367,-0.874474632195206
0006201524367,RB,WR,WR,WR,RB,NaN,,201524367,0.47087095579741883
0007201524367,RB,WR,WR,RB,RB,WR,,201524367,-0.874474632195206
0008201524367,QB,WR,WR,RB,RB,QB,,201524367,-0.2018018381988936
0009201524367,RB,NaN,RB,TE,RB,QB,,201524367,-0.874474632195206
0010201524367,QB,RB,RB,WR,WR,TE,,201524367,1.1435437497937313
0001200924537,NaN,NaN,NaN,NaN,NaN,TE,,200924537,-0.2543980012282309
0002200924537,NaN,WR,NaN,NaN,TE,NaN,,200924537,0.4444113231332681
0003200924537,NaN,RB,QB,NaN,WR,RB,,200924537,-0.34076769300324766
0004200924537,RB,NaN,QB,NaN,NaN,WR,,200924537,1.582920896531216
0005200924537,NaN,RB,NaN,NaN,NaN,NaN,,200924537,-1.2829825123670666
0006200924537,NaN,NaN,NaN,NaN,QB,QB,,200924537,0.24811656909913915
0007200924537,QB,WR,NaN,NaN,PK,NaN,,200924537,0.35804163135825134
0008200924537,QB,NaN,RB,NaN,NaN,NaN,,200924537,-0.6234321388123933
0009200924537,NaN,NaN,WR,NaN,RB,NaN,,200924537,-1.6284612794671336
0010200924537,QB,NaN,NaN,NaN,RB,NaN,,200924537,1.4965512047561993
0001201024537,NaN,NaN,NaN,QB,NaN,NaN,,201024537,1.937414627955773
0002201024537,NaN,WR,NaN,RB,TE,NaN,,201024537,0.7900804333862195
0003201024537,NaN,NaN,NaN,NaN,NaN,NaN,,201024537,-0.47404826003173167
0004201024537,QB,NaN,WR,NaN,NaN,TE,,201024537,0.5015293185842958
0005201024537,RB,QB,WR,NaN,NaN,NaN,,201024537,0.4877887893080137
0006201024537,RB,NaN,NaN,RB,QB,RB,,201024537,-0.8587830797676298
